ID,Grupo,N_nós,Taxa_escala_global,suscetiveis_mean,suscetiveis_median,suscetiveis_iqr,infeccaos_mean,infeccaos_median,infeccaos_iqr,recuperados_mean,recuperados_median,recuperados_iqr,Prev_Minimo_Valor,Prev_Tempo_Minimo,Prev_Maximo_Valor,Prev_Tempo_Maximo,Prev_Final_Valor,Taxa_escala_local,Categoria
s2_9g5re,G5,0.3,0.8,0.121427953367925,0,0,0.414464417124829,0.444197667962243,0.0832870627429206,0.464107629507246,0.468490473864192,0.0205178309721544,20.8109428431851,89,81.0942843185149,13,38.886174890083,0.8,reproducao
s2_10g5re,G5,0.3,0.01,0.187654527270986,0,0,0.384399971030587,0.412548584119933,0.0949472515269295,0.427945501698427,0.432340009770396,0.0244259892525647,26.1846604787494,85,92.4767953102101,5,41.4264777723498,0.81,reproducao
s2_11g5re,G5,0.3,0.034,0.104936545321535,0,0,0.421503333516879,0.450305385896724,0.0749583564686285,0.473560121161587,0.477772349780166,0.0170981924767953,26.1846604787494,86,92.5256472887152,5,41.9638495359062,0.034,reproducao
s2_12g5re,G5,0.3,0.05,0.102837076617317,0,0,0.424280382689202,0.45141588006663,0.0705163797890061,0.472882540693481,0.477283829995115,0.0180752320468979,25.8426966292135,87,78.7982413287738,12,36.4924279433317,0.8,reproducao
s2_13g5re,G5,0.3,0.1,0.175661244485843,0,0,0.388569884776058,0.416435313714603,0.0893947806774014,0.435768870738099,0.438202247191011,0.0185637518319492,25.4518808011725,86,93.9912066438691,5,43.380556912555,0.81,reproducao
s2_14g5re,G5,0.3,0.15,0.0986560416551952,0,0,0.423993943548162,0.450305385896724,0.0738478622987229,0.477350014796643,0.481680508060576,0.0190522716170005,26.428920371275,86,94.6751343429409,5,42.9897410845139,0.034,reproducao
s2_15g5re,G5,0.3,0.35,0.0984390423059218,0,0,0.426342147756484,0.451971127151582,0.0721821210438645,0.475218809937594,0.479726428920371,0.0210063507572057,24.132877381534,87,82.5598436736688,12,40.009770395701,0.8,reproducao
s2_16g5re,G5,0.3,0.5,0.154018000638521,0,0,0.401806845081723,0.42976124375347,0.084952803997779,0.444175154279756,0.449926722032242,0.0170981924767953,26.428920371275,86,95.5056179775281,5,40.5471421592574,0.81,reproducao
s2_17g5re,G5,0.3,0.8,0.0936843153141595,0,0,0.42711764918095,0.451971127151582,0.0710716268739589,0.479198035504891,0.484123106985833,0.016609672691744,25.9404005862237,86,95.0659501709819,5,42.8431851489985,0.034,reproducao
s2_18g5re,G5,0.3,0.01,0.0931781643319796,0,0,0.428071090071819,0.454747362576346,0.0707940033314825,0.478750745596202,0.484123106985833,0.0175867122618466,24.8168050806058,87,85.2467024914509,11,38.2022471910112,0.8,reproducao
s2_19g5re,G5,0.3,0.034,0.160014506406499,0,0,0.396114952150287,0.426985008328706,0.0888395335924486,0.443870541443214,0.446995603321935,0.016609672691744,26.0869565217391,84,96.3361016121153,5,42.0615534929165,0.81,reproducao
s2_20g5re,G5,0.3,0.05,0.0905299585232869,0,0,0.429273266466792,0.454192115491394,0.0699611327040533,0.480196775009921,0.484611626770884,0.0185637518319492,25.4518808011725,86,96.6292134831461,5,43.0385930630191,0.034,reproducao
s2_21g5re,G5,0.3,0.1,0.0915387342482208,0,0,0.429894427104087,0.454192115491394,0.0727373681288173,0.478566838647693,0.482169027845628,0.020029311187103,22.3253541768442,89,84.8558866634099,10,39.7655105031754,0.8,reproducao
s2_22g5re,G5,0.3,0.15,0.147384330531239,0,0,0.402862818165124,0.431426985008329,0.0855080510827319,0.449752851303637,0.453346360527601,0.0190522716170005,26.4777723497802,86,96.6780654616512,4,41.9638495359062,0.81,reproducao
s2_23g5re,G5,0.3,0.35,0.0897639508203526,0,0,0.43084352800797,0.455857856746252,0.0721821210438645,0.479392521171677,0.484123106985833,0.0170981924767953,27.8944797264289,86,95.847581827064,4,41.5730337078652,0.034,reproducao
s2_24g5re,G5,0.3,0.5,0.0920443427320272,0,0,0.429295237650906,0.455857856746252,0.0724597445863409,0.478660419617067,0.483634587200782,0.0161211529066927,19.9316072300928,101,69.5652173913043,23,31.5583781143136,0.8,reproducao
s2_1g6re,G6,0.3,0.8,0.28574799811319,0,1,0.337440769349493,0.371460299833426,0.149639089394781,0.376811232537316,0.377137274059599,0.0244259892525647,23.7420615534929,86,87.542745481192,5,39.0815828041036,0.81,reproducao
s2_2g6re,G6,0.5,0.01,0.159624721325367,0,0,0.397023365676182,0.43753470294281,0.104108828428651,0.443351912998451,0.447484123106986,0.0156326331216414,23.0581338544211,87,87.2007816316561,6,38.2022471910112,0.034,reproducao
s2_3g6re,G6,0.5,0.034,0.160745522964363,0,0,0.396485207289985,0.436424208772904,0.102165463631316,0.442769269745652,0.445041524181729,0.0195407914020518,20.2247191011236,93,73.961895456766,17,36.6878358573522,0.8,reproducao
s2_4g6re,G6,0.5,0.05,0.229813703346157,0,0,0.365101405152161,0.397556912826208,0.109938922820655,0.405084891501682,0.406936980947728,0.0170981924767953,25.647288715193,86,90.180752320469,5,41.3776257938447,0.81,reproducao
s2_5g6re,G6,0.5,0.1,0.121449110804479,0,0,0.415248869772452,0.445863409217102,0.084952803997779,0.463302019423069,0.467024914509038,0.0146555935515388,26.9662921348315,86,91.0600879335613,6,42.3546653639472,0.034,reproducao
s2_6g6re,G6,0.5,0.15,0.122065931454788,0,0,0.413944432434133,0.44364242087729,0.0782898389783454,0.463989636111079,0.466536394723986,0.0185637518319492,20.1270151441133,91,77.9677576941866,16,35.0757205666829,0.8,reproducao
s2_7g6re,G6,0.5,0.35,0.203172421986699,0,0,0.376874162348606,0.404775124930594,0.0993892282065519,0.419953415664695,0.421592574499267,0.0224719101123595,26.428920371275,86,91.3531998045921,6,42.0127015144113,0.81,reproducao
s2_8g6re,G6,0.5,0.5,0.113733970190257,0,0,0.417680618730245,0.445308162132149,0.0755136035535814,0.468585411079499,0.471910112359551,0.016609672691744,27.552515876893,85,92.2813873961895,6,41.8661455788959,0.034,reproducao
s2_9g6re,G6,0.5,0.8,0.113437494829313,0,0,0.417887039361241,0.445308162132149,0.0771793448084398,0.468675465809447,0.470933072789448,0.0180752320468979,20.8109428431851,89,81.0942843185149,13,38.886174890083,0.8,reproducao
s2_10g6re,G6,0.5,0.01,0.176519748161405,0,0,0.388201528380667,0.414769572459745,0.0846751804553026,0.435278723457928,0.436736687835857,0.0205178309721544,26.1846604787494,85,92.4767953102101,5,41.4264777723498,0.81,reproducao
s2_11g6re,G6,0.5,0.034,0.102299731978679,0,0,0.422932816730216,0.449750138811771,0.0744031093836757,0.474767451291105,0.47923790913532,0.0185637518319492,26.1846604787494,86,92.5256472887152,5,41.9638495359062,0.034,reproducao
s2_12g6re,G6,0.5,0.05,0.102191774802415,0,0,0.424676677750813,0.452526374236535,0.0755136035535813,0.473131547446772,0.476795310210063,0.0195407914020518,25.8426966292135,87,78.7982413287738,12,36.4924279433317,0.8,reproducao
s2_13g6re,G6,0.5,0.1,0.166839135941141,0,0,0.391311942803311,0.420322043309273,0.084952803997779,0.441848921255547,0.445530043966781,0.0219833903273083,25.4518808011725,86,93.9912066438691,5,43.380556912555,0.81,reproducao
s2_14g6re,G6,0.5,0.15,0.0972729420527651,0,0,0.42640779005964,0.451971127151582,0.0732926152137701,0.476319267887595,0.480214948705423,0.0170981924767953,26.428920371275,86,94.6751343429409,5,42.9897410845139,0.034,reproducao
s2_15g6re,G6,0.5,0.35,0.0986861503149067,0,0,0.426041332408554,0.453081621321488,0.0744031093836757,0.475272517276539,0.478749389350269,0.016609672691744,24.132877381534,87,82.5598436736688,12,40.009770395701,0.8,reproducao
s2_16g6re,G6,0.5,0.5,0.157710787064777,0,0,0.398012882708868,0.426429761243753,0.0910605219322598,0.444276330226355,0.447484123106986,0.0224719101123595,26.428920371275,86,95.5056179775281,5,40.5471421592574,0.81,reproducao
s2_17g6re,G6,0.5,0.8,0.0917592598369195,0,0,0.429311512602102,0.455302609661299,0.0721821210438645,0.478929227560979,0.482169027845628,0.0170981924767953,25.9404005862237,86,95.0659501709819,5,42.8431851489985,0.034,reproducao
s2_18g6re,G6,0.5,0.01,0.0923958816778499,0,0,0.430368841931435,0.455857856746252,0.0755136035535813,0.477235276390715,0.481191988275525,0.0195407914020518,24.8168050806058,87,85.2467024914509,11,38.2022471910112,0.8,reproducao
s2_19g6re,G6,0.5,0.034,0.16270421334074,0,0,0.396258714219181,0.426985008328706,0.0888395335924486,0.441037072440079,0.443575964826575,0.0185637518319492,26.0869565217391,84,96.3361016121153,5,42.0615534929165,0.81,reproducao
s2_20g6re,G6,0.5,0.05,0.0911136867728319,0,0,0.430408986811051,0.456413103831205,0.0688506385341477,0.478477326416117,0.482169027845628,0.0185637518319492,25.4518808011725,86,96.6292134831461,5,43.0385930630191,0.034,reproducao
s2_21g6re,G6,0.5,0.1,0.0889146696171346,0,0,0.429809526108684,0.454747362576346,0.0677401443642421,0.481275804274182,0.484611626770884,0.0151441133365901,22.3253541768442,89,84.8558866634099,10,39.7655105031754,0.8,reproducao
s2_22g6re,G6,0.5,0.15,0.154850193142983,0,0,0.399085401992651,0.429205996668517,0.086340921710161,0.446064404864366,0.44894968246214,0.0234489496824621,26.4777723497802,86,96.6780654616512,4,41.9638495359062,0.81,reproducao
s2_23g6re,G6,0.5,0.35,0.0937111689836321,0,0,0.427922445517567,0.454192115491394,0.0696835091615769,0.478366385498802,0.482657547630679,0.0161211529066927,27.8944797264289,86,95.847581827064,4,41.5730337078652,0.034,reproducao
s2_24g6re,G6,0.5,0.5,0.0905942445805091,0,0,0.430051209133937,0.455857856746252,0.0719044975013881,0.479354546285554,0.48314606741573,0.0156326331216414,18.4171958964338,97,76.7953102100635,13,33.0239374694675,0.8,reproducao
s2_1g1ou,G1,0.5,0.8,0.950261948199602,1,0,0.023142849588475,0.0222098833981122,0.0280399777901166,0.0265952022119231,0.0,0.0,24.7679531021006,85,92.8676111382511,4,39.6678065461651,0.81,outros
s2_2g1ou,G1,100.0,0.01,0.931753712034509,1,0,0.03225721160202,0.031093836757357,0.0299833425874514,0.0359890763634715,0.0,0.0,23.009281875916,86,92.5744992672203,4,38.0068392769907,0.034,outros
s2_3g1ou,G1,100.0,0.034,0.933695188236316,1,0,0.0312260384442505,0.0322043309272626,0.028317601332593,0.0350787733194333,0.0,0.0,20.8109428431851,90,82.0224719101124,13,38.1533952125061,0.8,outros
s2_4g1ou,G1,100.0,0.05,0.943965370712416,1,0,0.0263081356918114,0.025541365907829,0.0233203775680178,0.0297264935957726,0.0,0.0,23.9863214460186,84,93.3561309233024,4,41.6218856863703,0.81,outros
s2_5g1ou,G1,100.0,0.1,0.679063407706225,1,1,0.147869475385935,0.159911160466408,0.221543586896169,0.17306711690784,0.170068027210884,0.122448979591837,24.8656570591109,84,94.4797264289204,5,40.6448461162677,0.034,outros
s2_6g1ou,G1,100.0,0.15,0.937978522891666,1,0,0.0283440416699717,0.0299833425874514,0.025541365907829,0.0336774354383619,0.0,0.0,19.6873473375672,92,81.6805080605765,13,35.5642403517342,0.8,outros
s2_7g1ou,G1,100.0,0.35,0.896161240731717,1,0,0.0473168723347196,0.0399777901166019,0.0574680732926152,0.056521886933563,0.0,0.0884353741496599,25.8426966292135,86,93.5515388373229,4,38.9838788470933,0.81,outros
s2_8g1ou,G1,100.0,0.5,0.931765043607671,1,0,0.0333261566703305,0.0327595780122154,0.0263742365352582,0.0349087997219987,0.0,0.0,23.6932095749878,86,93.8446507083537,5,37.5183194919394,0.034,outros
s2_9g1ou,G1,100.0,0.8,0.587719596444908,1,1,0.194370474452968,0.21987784564131,0.323709050527485,0.217909929102124,0.210884353741497,0.0612244897959184,17.8798241328774,87,87.3961895456766,11,40.3517342452369,0.8,outros
s2_10g1ou,G1,100.0,0.01,0.849875541554767,1,0,0.0695796364075891,0.0555247084952804,0.0824541921154914,0.0805448220376435,0.0272108843537415,0.142857142857143,26.428920371275,86,95.7498778700537,5,43.5759648265755,0.81,outros
s2_11g1ou,G1,100.0,0.034,0.892723996872486,1,0,0.0504292777632985,0.0438645197112715,0.0424764019988895,0.0568467253642156,0.0,0.0340136054421769,26.428920371275,84,95.456765999023,5,39.9609184171959,0.034,outros
s2_12g1ou,G1,100.0,0.05,0.867352604562091,1,0,0.0612887020438381,0.0571904497501388,0.0657967795669073,0.0713586933940706,0.0,0.102040816326531,22.5207620908647,84,87.933561309233,9,36.3458720078163,0.8,outros
s2_13g1ou,G1,100.0,0.1,0.93947429054909,1,0,0.0284044767268373,0.028317601332593,0.0247084952803998,0.0321212327240724,0.0,0.0,26.428920371275,85,96.238397655105,5,40.4005862237421,0.81,outros
s2_14g1ou,G1,100.0,0.15,0.909147223575716,1,0,0.0404650477625809,0.0399777901166019,0.0347029428095502,0.0503877286617034,0.0,0.0,25.7449926722032,86,96.238397655105,4,42.5500732779678,0.034,outros
s2_15g1ou,G1,100.0,0.35,0.680887790985356,1,1,0.144092284331834,0.179900055524709,0.223486951693504,0.17501992468281,0.197278911564626,0.251700680272109,23.6443575964827,86,88.6174890083048,10,41.2310698583293,0.8,outros
s2_16g1ou,G1,100.0,0.5,0.915802634213041,1,0,0.0398833603402494,0.0394225430316491,0.0302609661299278,0.0443140054467095,0.0,0.0,25.9892525647289,86,97.6062530532487,4,42.5012212994626,0.81,outros
s2_17g1ou,G1,100.0,0.8,0.914457954197782,1,0,0.0397775989907345,0.0416435313714603,0.0341476957245974,0.0457644468114842,0.0,0.0,23.4489496824621,86,97.6551050317538,4,40.2051783097215,0.034,outros
s2_18g1ou,G1,100.0,0.01,0.617211904195326,1,1,0.179431683834,0.247084952803998,0.274292059966685,0.203356411970674,0.224489795918367,0.102040816326531,23.8886174890083,87,90.8646800195408,6,36.3947239863214,0.8,outros
s2_19g1ou,G1,100.0,0.034,0.918922594023728,1,0,0.0385084627965567,0.0377568017767907,0.0358134369794559,0.042568943179715,0.0,0.0,26.8197361993161,86,98.3390327308256,4,43.380556912555,0.81,outros
s2_20g1ou,G1,100.0,0.05,0.541486777942715,1,1,0.215515189973824,0.288173237090505,0.350638534147696,0.242998032083461,0.244897959183673,0.0680272108843538,26.3800683927699,86,97.8016609672692,4,41.0356619443087,0.034,outros
s2_21g1ou,G1,100.0,0.1,0.701926745156696,1,1,0.137380215828697,0.176013325930039,0.199888950583009,0.160693039014606,0.183673469387755,0.258503401360544,23.1558378114314,88,88.8128969223254,6,38.2999511480215,0.8,outros
s2_22g1ou,G1,100.0,0.15,0.900822294492478,1,0,0.0481025280739725,0.0444197667962243,0.0435868961687951,0.0510751774335498,0.0,0.0408163265306122,26.038104543234,84,97.752808988764,4,39.8632144601856,0.81,outros
s2_23g1ou,G1,100.0,0.35,0.936448760514756,1,0,0.0311580490052767,0.0322043309272626,0.0191560244308717,0.0323931904799677,0.0,0.0,28.8226673180264,84,98.1924767953102,4,41.8172936003908,0.034,outros
s2_24g1ou,G1,100.0,0.5,0.597332547677594,1,1,0.186513917060439,0.246529705719045,0.278734036646308,0.216153535261967,0.238095238095238,0.115646258503401,0.0,234,71.4285714285714,6,0.0,0.8,outros
s2_1g2ou,G2,0.05,0.8,0.982621143960083,1,0,0.009076590103004,0.0,0.0152692948362021,0.00830226593691336,0.0,0.0,0.0,348,81.6326530612245,5,0.0,0.81,outros
s2_2g2ou,G2,0.05,0.01,0.955614227923263,1,0,0.0202193037126011,0.0,0.0349805663520266,0.0241664683641363,0.0,0.0,0.0,279,82.9931972789116,4,0.0,0.034,outros
s2_3g2ou,G2,0.05,0.034,0.954390418021734,1,0,0.0203817229279274,0.0,0.0374791782343143,0.0252278590503386,0.0,0.0,0.0,254,74.8299319727891,4,0.0,0.8,outros
s2_4g2ou,G2,0.05,0.05,0.957706791767234,1,0,0.0204610439400635,0.0161021654636313,0.0358134369794559,0.0218321642927021,0.0,0.0,0.0,1665,87.7551020408163,5,0.0,0.81,outros
s2_5g2ou,G2,0.05,0.1,0.972324521146604,1,0,0.0114713292313038,0.0,0.0197112715158245,0.016204149622092,0.0,0.0,0.0,213,84.3537414965986,4,0.0,0.034,outros
s2_6g2ou,G2,0.05,0.15,0.977370848394883,1,0,0.0108707558537018,0.0,0.00499722376457524,0.0117583957514155,0.0,0.0,0.0,707,73.469387755102,7,0.0,0.8,outros
s2_7g2ou,G2,0.05,0.35,0.951625514170132,1,0,0.0210276225981786,0.0,0.0444197667962243,0.0273468632316891,0.0,0.0204081632653061,0.0,335,85.7142857142857,4,0.0,0.81,outros
s2_8g2ou,G2,0.05,0.5,0.647690058810865,1,1,0.163967863658512,0.199333703498057,0.279566907273737,0.188342077530624,0.19047619047619,0.0952380952380952,4.08163265306122,1034,83.6734693877551,5,28.5714285714286,0.034,outros
s2_9g2ou,G2,0.05,0.8,0.748386195122136,1,1,0.114286469723925,0.128817323709051,0.197667962243198,0.137327335153939,0.163265306122449,0.238095238095238,0.0,926,80.2721088435374,12,0.0,0.8,outros
s2_10g2ou,G2,0.05,0.01,0.950099528984275,1,0,0.0235356774581015,0.0161021654636313,0.0446973903387007,0.0263647935576229,0.0,0.0136054421768707,0.0,489,87.0748299319728,7,0.0,0.81,outros
s2_11g2ou,G2,0.05,0.034,0.75065628694565,1,0,0.115302534117478,0.142698500832871,0.208495280399778,0.134041178936872,0.156462585034014,0.224489795918367,0.0,551,85.7142857142857,4,0.0,0.034,outros
s2_12g2ou,G2,0.05,0.05,0.993401247228486,1,0,0.00284422486373783,0.0,0.0,0.0037545279077761,0.0,0.0,0.0,273,79.5918367346939,13,0.0,0.8,outros
s2_13g2ou,G2,0.05,0.1,0.996426777262821,1,0,0.00139756069001726,0.0,0.0,0.00217566204716201,0.0,0.0,0.0,363,85.0340136054422,4,0.0,0.81,outros
s2_14g2ou,G2,0.05,0.15,0.611489459748364,1,1,0.181138974190454,0.249861188228762,0.321210438645197,0.207371566061183,0.217687074829932,0.115646258503401,0.0,1331,88.4353741496599,4,0.0,0.034,outros
s2_15g2ou,G2,0.05,0.35,0.561913827163292,1,1,0.211364057005367,0.295946696279845,0.37812326485286,0.226722115831341,0.231292517006803,0.0748299319727891,0.0,342,87.0748299319728,5,0.0,0.8,outros
s2_16g2ou,G2,0.05,0.5,0.981408665631716,1,0,0.00767147503087854,0.0,0.00916157690172127,0.0109198593374051,0.0,0.0,0.0,273,91.156462585034,5,0.0,0.81,outros
s2_17g2ou,G2,0.05,0.8,0.992864886098804,1,0,0.00361477183877438,0.0,0.0,0.00352034206242186,0.0,0.0,0.0,1486,88.4353741496599,6,0.0,0.034,outros
s2_18g2ou,G2,0.05,0.01,0.832217173376846,1,0,0.0788866351648933,0.0943920044419767,0.136313159355913,0.0888961914582602,0.00680272108843537,0.197278911564626,0.0,284,85.7142857142857,6,0.0,0.8,outros
s2_19g2ou,G2,0.05,0.034,0.88535847431699,1,0,0.0532470622896577,0.0277623542476402,0.0996668517490283,0.0613944633933529,0.0204081632653061,0.102040816326531,2.04081632653061,783,87.7551020408163,5,31.2925170068027,0.81,outros
s2_20g2ou,G2,0.05,0.05,0.568561683418509,1,1,0.197414890442573,0.274292059966685,0.354247640199889,0.234023426138918,0.231292517006803,0.102040816326531,0.0,1250,94.5578231292517,4,0.0,0.034,outros
s2_21g2ou,G2,0.05,0.1,0.902363388442551,1,0,0.0453980592792364,0.0499722376457524,0.076624097723487,0.0522385522782128,0.0,0.0204081632653061,0.0,421,87.7551020408163,4,0.0,0.8,outros
s2_22g2ou,G2,0.05,0.15,0.994779921963233,1,0,0.00229275496983913,0.0,0.0,0.00292732306692805,0.0,0.0,0.0,205,95.9183673469388,4,0.0,0.81,outros
s2_23g2ou,G2,0.05,0.35,0.581819624018402,1,1,0.195171238956438,0.274292059966685,0.344253192670739,0.22300913702516,0.231292517006803,0.102040816326531,0.0,1490,90.4761904761905,4,0.0,0.034,outros
s2_24g2ou,G2,0.05,0.5,0.588459925891512,1,1,0.193191990844089,0.274847307051638,0.344530816213215,0.2183480832644,0.244897959183673,0.0748299319727891,0.0,179,17.687074829932,36,0.0,0.8,outros
s2_1g3ou,G3,0.1,0.8,0.974658825218038,1,0,0.0118188308082811,0.0,0.0222098833981122,0.0135223439736805,0.0,0.0,0.0,391,22.4489795918367,63,0.0,0.81,outros
s2_2g3ou,G3,0.1,0.01,0.878514204126959,1,0,0.0575757232376571,0.0383120488617435,0.113548028872848,0.063910072635384,0.00680272108843537,0.129251700680272,0.0,333,20.4081632653061,26,0.0,0.034,outros
s2_3g3ou,G3,0.1,0.034,0.919606265604521,1,0,0.0385991153818551,0.0105496946141033,0.0574680732926152,0.0417946190136243,0.0272108843537415,0.0612244897959184,0.0,324,30.6122448979592,76,0.0,0.8,outros
s2_4g3ou,G3,0.1,0.05,0.965499136911844,1,0,0.0160983882725772,0.00999444752915047,0.0272071071626874,0.0184024748155786,0.0,0.0,0.0,216,23.1292517006803,62,0.0,0.81,outros
s2_5g3ou,G3,0.1,0.1,0.749987724129074,1,1,0.117379989197234,0.122154358689617,0.210438645197113,0.132632286673692,0.142857142857143,0.163265306122449,0.0,245,19.7278911564626,13,0.0,0.034,outros
s2_6g3ou,G3,0.1,0.15,0.968834396612615,1,0,0.0138471824043332,0.0,0.0249861188228762,0.0173184209830517,0.0,0.0,0.0,467,17.687074829932,138,0.0,0.8,outros
s2_7g3ou,G3,0.1,0.35,0.961162921581737,1,0,0.0185611168398509,0.0144364242087729,0.0327595780122154,0.0202759615784126,0.0,0.0,2.04081632653061,209,52.3809523809524,29,25.1700680272109,0.81,outros
s2_8g3ou,G3,0.1,0.5,0.784220406652389,1,0,0.0996800719177177,0.106607440310938,0.177123820099944,0.116099521429893,0.115646258503401,0.217687074829932,0.0,1151,52.3809523809524,25,0.0,0.034,outros
s2_9g3ou,G3,0.1,0.8,0.893513429802793,1,0,0.0504179461901362,0.0444197667962243,0.0899500277623543,0.0560686240070709,0.0,0.108843537414966,0.0,405,25.8503401360544,165,0.0,0.8,outros
s2_10g3ou,G3,0.1,0.01,0.959308320774173,1,0,0.0186555466162034,0.0155469183786785,0.0341476957245974,0.0220361326096235,0.0,0.0,0.0,1217,42.1768707482993,19,0.0,0.81,outros
s2_11g3ou,G3,0.1,0.034,0.583160526842608,1,1,0.194302485013994,0.25541365907829,0.338145474736258,0.222536988143397,0.224489795918367,0.0884353741496599,0.0,158,8.16326530612245,4,0.0,0.034,outros
s2_12g3ou,G3,0.1,0.05,0.959995769546019,1,0,0.0178698908769504,0.0144364242087729,0.0333148250971682,0.0221343395770301,0.0,0.0,0.0,127,4.76190476190476,1,0.0,0.8,outros
s2_13g3ou,G3,0.1,0.1,0.979731592803696,1,0,0.00934099347679105,0.0,0.0166574125485841,0.0109274137195133,0.0,0.0,0.0,1651,54.421768707483,32,0.0,0.81,outros
s2_14g3ou,G3,0.1,0.15,0.950484802471794,1,0,0.0229728759910405,0.0199888950583009,0.0372015546918379,0.0265423215371657,0.0,0.0,4.76190476190476,1,51.7006802721088,22,25.1700680272109,0.034,outros
s2_15g3ou,G3,0.1,0.35,0.716873090157774,1,1,0.131755978349141,0.173792337590228,0.227373681288173,0.151370931493086,0.19047619047619,0.244897959183673,0.0,155,17.0068027210884,73,0.0,0.8,outros
s2_16g3ou,G3,0.1,0.5,0.957215756930201,1,0,0.0199397915745976,0.0183231538034425,0.0360910605219323,0.0228444514952011,0.0,0.0,0.0,169,8.84353741496599,5,0.0,0.81,outros
s2_17g3ou,G3,0.1,0.8,0.553936399657031,1,1,0.210223345307029,0.295391449194892,0.381732370905053,0.23584025503594,0.238095238095238,0.0816326530612245,0.0,896,55.7823129251701,18,0.0,0.034,outros
s2_18g3ou,G3,0.1,0.01,0.560293412201083,1,1,0.209452798331992,0.284841754580788,0.37034980566352,0.230253789466925,0.231292517006803,0.0816326530612245,0.0,864,29.2517006802721,373,0.0,0.8,outros
s2_19g3ou,G3,0.1,0.034,0.952388506763061,1,0,0.022017246654353,0.0216546363131594,0.0388672959466963,0.0255942465825864,0.0,0.0,4.08163265306122,1039,56.4625850340136,12,15.6462585034014,0.81,outros
s2_20g3ou,G3,0.1,0.05,0.548954284656672,1,1,0.21026111721757,0.300388672959467,0.371460299833426,0.240784598125758,0.251700680272109,0.0816326530612245,0.0,424,61.2244897959184,11,0.0,0.034,outros
s2_21g3ou,G3,0.1,0.1,0.632732382236626,1,1,0.170608165531621,0.231538034425319,0.295391449194892,0.196659452231753,0.204081632653061,0.129251700680272,0.0,95,6.80272108843537,3,0.0,0.8,outros
s2_22g3ou,G3,0.1,0.15,0.907424824455046,1,0,0.042531171269174,0.0355358134369795,0.0785674625208218,0.0500440042757803,0.0,0.0204081632653061,1.36054421768707,1797,53.0612244897959,22,1.36054421768707,0.81,outros
s2_23g3ou,G3,0.1,0.35,0.550295187480878,1,1,0.215458532108013,0.297612437534703,0.386729594669628,0.234246280411109,0.231292517006803,0.054421768707483,0.0,1667,58.5034013605442,16,0.0,0.034,outros
s2_24g3ou,G3,0.1,0.5,0.55755494868686,1,1,0.204708646368042,0.282620766240977,0.365630205441421,0.237736404945099,0.244897959183673,0.0748299319727891,0.0,297,14.9659863945578,26,0.0,0.8,outros
s2_1g4ou,G4,0.15,0.8,0.979508738531504,1,0,0.0104174929272098,0.0,0.0219322598556358,0.0100737685412866,0.0,0.0,0.0,876,30.6122448979592,12,0.0,0.81,outros
s2_2g4ou,G4,0.15,0.01,0.968985484254779,1,0,0.0140851454407415,0.0,0.0294280955024986,0.0169293703044794,0.0,0.0,0.0,946,30.6122448979592,38,0.0,0.034,outros
s2_3g4ou,G4,0.15,0.034,0.970016657412549,1,0,0.0142324558918515,0.0,0.0291504719600222,0.0157508866956,0.0,0.0,0.0,263,27.891156462585,49,0.0,0.8,outros
s2_4g4ou,G4,0.15,0.05,0.949684037968324,1,0,0.0230030935194733,0.0155469183786785,0.0419211549139367,0.0273128685122022,0.0,0.0,0.0,1476,31.2925170068027,817,0.0,0.81,outros
s2_5g4ou,G4,0.15,0.1,0.888984577728926,1,0,0.0514264562015811,0.0455302609661299,0.0913381454747363,0.0595889660694928,0.0,0.0884353741496599,0.0,182,35.3741496598639,28,0.0,0.034,outros
s2_6g4ou,G4,0.15,0.15,0.944388416110475,1,0,0.0237320913929147,0.0244308717379234,0.0369239311493615,0.03187949249661,0.0,0.00680272108843537,0.0,273,29.2517006802721,44,0.0,0.8,outros
s2_7g4ou,G4,0.15,0.35,0.956796488723196,1,0,0.0202495212410339,0.0183231538034425,0.0366463076068851,0.02295399003577,0.0,0.0,0.0,1004,43.5374149659864,25,0.0,0.81,outros
s2_8g4ou,G4,0.15,0.5,0.783404533384703,1,0,0.0993514562960109,0.110494169905608,0.182398667406996,0.117244010319286,0.102040816326531,0.224489795918367,0.0,634,42.1768707482993,25,0.0,0.034,outros
s2_9g4ou,G4,0.15,0.8,0.878004283334655,1,0,0.0550034561298145,0.0494169905607996,0.0955024986118823,0.0669922605355301,0.0,0.163265306122449,0.0,208,36.734693877551,24,0.0,0.8,outros
s2_10g4ou,G4,0.15,0.01,0.965831529724605,1,0,0.0168462721012892,0.0111049416990561,0.0335924486396446,0.0173221981741058,0.0,0.0,4.08163265306122,1152,39.4557823129252,32,14.9659863945578,0.81,outros
s2_11g4ou,G4,0.15,0.034,0.784537690700933,1,0,0.0999255893362342,0.117157134925042,0.173514714047751,0.115536719962832,0.108843537414966,0.224489795918367,0.0,151,44.2176870748299,14,0.0,0.034,outros
s2_12g4ou,G4,0.15,0.05,0.727513437357175,1,1,0.126199730308559,0.156024430871738,0.205441421432537,0.146286832334266,0.170068027210884,0.238095238095238,0.0,153,23.8095238095238,40,0.0,0.8,outros
s2_13g4ou,G4,0.15,0.1,0.968883500096318,1,0,0.0133259300388673,0.00388672959466963,0.0280399777901166,0.0177905698648143,0.0,0.0,0.0,222,56.4625850340136,22,0.0,0.81,outros
